copium,ground_density,moist,reflectivity,silicon_rate,oxygen_rate,iron_rate,aluminium_rate,magnesium_rate,undetectable
0,0.8314573714555131,0.2511260566341083,0.013404937123777593,0.18050774388740098,0.017152299488340555,0.11938183026199878,0.2619622887313245,0.2963168607275079,0.12467897690342727
0,0.6757196808735463,0.013132411137291777,0.26486189183501846,0.10998310472797586,0.044321781939180536,0.5100906930077749,0.24641198457693006,0.03594500376427212,0.05324743198386636
0,2.4146937892430556,0.2439700531916531,0.46142152493886696,0.23714322444685054,0.053319654465521525,0.24257680748687055,0.39515445645788017,0.05738372952885653,0.014422127614020643
0,0.669709084598929,0.21073790098434012,0.5543071924589306,0.20078961419576816,0.06988399937106048,0.15675100379605775,0.3908367996582444,0.14945748414934104,0.03228109882952804
0,0.8971892078651107,0.17287390903737154,0.11205568732364135,0.17819080981576454,0.03877689970621253,0.402879521130485,0.3032305054499291,0.010434149816082327,0.06648811408152662
0,0.9594477214417207,0.028624434157979037,0.1370617217787344,0.08012559352908614,0.037512368691422326,0.4636720690613536,0.28751433263617127,0.09963155252378202,0.03154408355818467
1,0.601949713699066,0.249541895694601,0.014052348932711123,0.1765106152286241,0.11989328690015845,0.20369230474233083,0.3979205569549379,0.06147666517567278,0.04050657099827607
0,1.2959694862185056,0.13142444974320763,0.2812456295288683,0.13278718370338807,0.014411357765718369,0.4321540540355334,0.2805056665320426,0.1025214414102052,0.03762029655311221
0,1.764786339391728,0.1741008830064789,0.29625331625900053,0.2842892838138544,0.08130297940781,0.1733742017318161,0.11521873777559742,0.15483966401734597,0.19097513325357615
0,4.3463683663656445,0.09132313012677458,0.19372089073451146,0.15311579615979853,0.054287922739730876,0.523249467657611,0.12662782537134443,0.09609516290449137,0.04662382516702368
0,1.6954443354006026,0.11636227353541068,0.18214608354585266,0.1547257309612587,0.0049760526308460515,0.5743774947888383,0.15644502679371491,0.052666467579628326,0.0568092272457139
0,1.996015827399252,0.2516430522514555,0.19630096610541817,0.15238378181034457,0.006508490584424092,0.4162114816485828,0.3035796338528119,0.11038409561721395,0.010932516486622771
1,0.4114412038076579,0.17543758591767522,0.03863260999415594,0.04780190101619343,0.11699348175364829,0.3317123134901979,0.4157520245599408,0.04850517168387896,0.039235107496140564
1,2.4783147537586716,0.26044241672267116,0.1787698600498973,0.26879201803649405,0.009952059916936205,0.2844579097775335,0.41236181743679123,0.012469869003246004,0.01196632582899887
0,2.6364024479341968,0.22649439171436003,0.09072793793969289,0.1303111126030812,0.03902886879374805,0.42209254390553125,0.33708715894204483,0.036365857965174775,0.035114457790420016
0,1.4475104023531604,0.02174815773033448,0.5832640306116826,0.2180681899909605,0.012096280193261456,0.15728033562984325,0.4800321272070503,0.10995173334529681,0.022571333633587664
0,1.2629752285499496,0.016728818218356745,0.21528216884877177,0.1468370696938232,0.0029962340465452216,0.6348004683056191,0.13836802323163347,0.02502426054667113,0.05197394417570781
1,1.5125605976144454,0.03233572610678803,0.08315131746679016,0.3751864294108633,0.016672623426819865,0.11690698702533732,0.23361520327415897,0.21689297218572548,0.040725784677095214
0,1.6201145216450898,0.2867854147429015,0.16412550742532117,0.20521515758664516,0.05695836097281431,0.2386748562829637,0.4037374928168893,0.07200654261194692,0.023407589728740536
0,1.1987269666754212,0.08294366049954303,0.2904976580573293,0.22969490585318741,0.009350986701253653,0.18994906382494936,0.38147130695358006,0.1390806353085024,0.05045310135852725
0,0.7951454676330508,0.17290407152977125,0.14940341404041838,0.03928887039814931,0.03756294871816547,0.7249753734857636,0.10457989178512073,0.03722808874454037,0.05636482686826042
0,1.674018247913387,0.20501814559325435,0.2460687343926291,0.14864909269779333,0.04403626067193816,0.10423639388593477,0.44823597044672203,0.1750788781765361,0.07976340412107552
0,1.5194902521603602,0.232327218246434,0.09233369510501066,0.038500585489880536,0.033069166904662745,0.5601385930000135,0.3228449335886104,0.03678157387421353,0.008665147142619381
0,1.3933733068859775,0.12621107404718052,0.519846744814666,0.135960193913969,0.033098324213766295,0.6192149838100738,0.05439852126120422,0.14128568645434028,0.01604229034664657
0,2.5271484421241,0.21821405063738608,0.40314344647995853,0.1363281413139183,0.0076630049757717205,0.48240091701926996,0.27718138552669824,0.06905622346687677,0.02737032769746493
0,0.6502384200930195,0.2936336372479463,0.564168170956763,0.07040077934887615,0.05755025974374461,0.34620027964282957,0.31026142908994947,0.14878509799428863,0.06680215418031167
0,1.211438434507952,0.1661370388100672,0.06252956191281424,0.13790862153605335,0.034421600527307084,0.3705798512783613,0.21441319870285036,0.17302875654967648,0.0696479714057514
1,1.0931944584143214,0.16585995686732274,0.03142574610491009,0.25693523440138,0.07749687713423582,0.14460881910952111,0.4319106583602238,0.06738603892936264,0.021662372065276624
0,1.8210400850394004,0.26771880262613834,0.5028815413316444,0.14406556965282358,0.06634302348240041,0.20886757225079872,0.4898125575673773,0.03818829108913681,0.0527229859574631
0,0.6357341433523526,0.21942547239161783,0.24119993238599607,0.12829343612381017,0.01768426511391577,0.4041411674317079,0.25890883071902066,0.17730644436920043,0.013665856242344948
0,1.34569000625855,0.23621238751064633,0.08007735980338557,0.1495697501250638,0.042026706583469985,0.5484912873002241,0.14594849801373028,0.04612317652878706,0.06784058144872492
0,0.7270229943332959,0.11892521509179027,0.5481525083467625,0.07691778652578721,0.044111997660235776,0.5802196708633779,0.2627108904971041,0.027885531486716932,0.008154122966778064
0,1.463727058893444,0.22937733806771615,0.13354952331529257,0.2128936511795396,0.015650642236328536,0.5560262364353066,0.05406045567595242,0.11183738943642643,0.0495316250364463
0,1.5268541341412127,0.13475895202706986,0.08870741310498642,0.05463932753002306,0.008231558723454857,0.4139225702832234,0.36340692886504034,0.08955421999637342,0.070245394601885
0,0.6446858930337948,0.005977267164668776,0.46397861715209354,0.07778965719944786,0.029394227345748786,0.572859230291725,0.27622306451529177,0.012539964369645175,0.031193856278141384
0,2.0570007087252042,0.26621925128337226,0.3897426681028788,0.049129708645959974,0.033034163926518784,0.30550794070396897,0.33448478136648646,0.19694808884780096,0.08089531650926496
0,1.156989888090842,0.1945028973242153,0.506972139629728,0.23023625675920736,0.0671229915426015,0.06845786928492463,0.5028762404655827,0.10587538420325328,0.025431257744430467
0,0.8989866819107959,0.013720100292844517,0.1351347255597464,0.08416672935689902,0.012837633862860583,0.37255022946522176,0.3958029630622907,0.07354245800546477,0.061099986247263115
1,1.773747799937233,0.07571923237987,0.10833393210019038,0.14374783588885928,0.07303445500429777,0.4984395842938251,0.04863062356126661,0.1864651207695399,0.04968238048221136
1,1.2049240784613144,0.020143876735583332,0.20862727005836765,0.020983101076162785,0.07608550520876384,0.5503256399336651,0.2569915643196417,0.02333916341012697,0.07227502605163967
0,2.435670629629026,0.15734439784422793,0.13496816987835222,0.07466929758537365,0.037145141776218395,0.36755250618304985,0.3378361195760008,0.12376100577081503,0.05903592910854223
0,1.5311965443860895,0.05935136842378055,0.10921990353408284,0.0354706754742276,0.010704479480829905,0.2741324833472034,0.47967225716422657,0.14016186573723524,0.05985823879627736
0,0.760384099899396,0.24378909144784675,0.1475541916839809,0.1767456305660456,0.09127423262871984,0.19222701728190958,0.38967729246984883,0.04816001951829191,0.10191580753518427
0,1.17562716618618,0.1466736585704481,0.3238139491510432,0.023460946838211448,0.014691314781222946,0.46283749575120336,0.40418724228631353,0.029275133711548072,0.06554786663150075
1,2.145856345284806,0.12120341035154703,0.5495696784123496,0.39463678287493503,0.06458524519813008,0.21262873448782135,0.24768757673921918,0.055162607181205275,0.025299053518689118
0,0.9339102695070507,0.025772996944955596,0.5958264239803265,0.032088964948881325,0.009323972301771021,0.5740815329437154,0.35264540473606815,0.02124716830913928,0.010612956760424978
0,2.1113762404318774,0.24347286985975422,0.2648816150498818,0.1833120666278445,0.04843311737928371,0.3359773234406302,0.34392977563641647,0.05816580426341911,0.030181912652406027
0,0.6921382070507615,0.1626458357646756,0.2764932765682836,0.026898898023668284,0.004213063130348947,0.4615169710508812,0.3481594073229801,0.12069648207039411,0.038515178401727405
0,1.7770366795192452,0.07779292725901828,0.12535849156469264,0.20178393331422853,0.00373239911319251,0.20175008734996328,0.3006415031464592,0.22236314120927386,0.06972893586688268
0,1.2522396857026241,0.19682246577879314,0.28914443820032165,0.2024409073507427,0.03016812417769831,0.2848076920985264,0.2953994329627632,0.12067025753026117,0.06651358588000826
0,1.6693647453577585,0.2777395097688807,0.05986123457335528,0.1283682979947754,0.03150833353395099,0.29839758623150453,0.38716708231097063,0.12655337352993798,0.02800532639886046
0,1.9231329742916903,0.2777189693196469,0.33256899403704904,0.05457620412494803,0.05551087761428386,0.3909133379459638,0.2824798763325371,0.20035620407424742,0.016163499908019758
0,1.5067292896231703,0.09889792158506844,0.4050680293776225,0.1855970376575853,0.004707008661108098,0.4130420597813446,0.0877844879398127,0.2220275115300536,0.08684189443009581
1,0.4146478455873854,0.05917062446058488,0.10785328932803806,0.08631325073210121,0.07758912778861292,0.32066785953478194,0.28337172088302665,0.09390332037719372,0.1381547206842835
1,1.0693326403636998,0.01143634193825026,0.21805360387638328,0.18835657886236967,0.049269217552102,0.4099511827518698,0.049251583468764806,0.2613727312263613,0.04179870613853244
0,0.9335329742267602,0.001647462600549765,0.07862156916217546,0.08056556461962247,0.02252038388402122,0.5198786062205101,0.30030077660636756,0.05233683919841521,0.024397829471063455
0,1.679565812861508,0.10133929555163396,0.319871895113861,0.10970823309579213,0.04038966598559066,0.42521643811516885,0.16411812043482119,0.20855048064229892,0.05201706172632832
1,0.9183022863098089,0.06419171454492742,0.5667404249956994,0.5351073082324815,0.17378022681616606,0.08990945904881183,0.14501221596908861,0.026075261849306863,0.030115528084145127
0,1.326635788615806,0.19493284898480695,0.42158378164840926,0.02512347636515334,0.0005979446849130367,0.4539039851357387,0.2628805902964956,0.19259175128664294,0.06490225223105647
0,1.4167392999374462,0.17124583248279104,0.16800933691002815,0.19373441572418684,0.049689119217998505,0.29876480540852,0.32498950437088064,0.108954430137611,0.023867725140802935
0,1.2623322498758212,0.12759375404370918,0.39484564842504616,0.1795388103485382,0.04233214760927555,0.5449973739138634,0.10795447219752632,0.07791655785345344,0.04726063807734311
0,1.803483081475595,0.1898759217655178,0.5865515050957744,0.038478047445777784,0.09581822480655741,0.08717405764542102,0.4354807712891307,0.3009008026925821,0.04214809612053087
0,2.02300856033665,0.18581531249975067,0.5211546988513669,0.06796477046543838,0.03795919326703095,0.42103426978288244,0.34746582884346366,0.08307225384853605,0.04250368379264851
1,0.8811145841536125,0.024842367872744176,0.22135530328368871,0.016082326970080305,0.05784822181112128,0.4891956509332691,0.26106899331733185,0.1388737635917452,0.03693104337645227
0,0.8088261375739976,0.21522988673447607,0.302733017936003,0.19718304550892746,0.07958845289133608,0.37179946455840623,0.03351658431677283,0.24414708633696394,0.07376536638759343
1,2.235553235307059,0.2755021587365465,0.045419468463210474,0.19794209781641187,0.012063774605314057,0.596082776285412,0.060282406606451205,0.06512122906749473,0.06850771561891628
0,1.1089468529097875,0.1480439276069189,0.15784144590699747,0.0687571179571817,0.025473406457953006,0.35381457661872195,0.2948781522165017,0.195718040746976,0.061358706002665714
0,1.906127781970842,0.1467272602308373,0.5161152608709627,0.19116010745353462,0.009368936796310297,0.31881572539277814,0.18808768047759689,0.24752075693607187,0.04504679294370815
0,1.413417167065827,0.1976620917034499,0.2934250268907296,0.13541508495167806,0.04758975193542945,0.5883259983238477,0.14665504944350796,0.014839158962872193,0.06717495638266478
0,1.5787164227568327,0.18983044394567825,0.5989960038196503,0.053308582936583734,0.021778865506557374,0.5001138396820363,0.3287627638771745,0.07688919162480529,0.019146756372842813
1,1.2049683962874784,0.14268346395029038,0.13477851805140303,0.20031287328740863,0.04443429580588344,0.5067502630204849,0.035977610181276536,0.16345952345711454,0.04906543424783213
0,0.9859338151768358,0.22992554817847335,0.5630868016014422,0.1250418651027493,0.03469219655354481,0.5822382751434653,0.08622141721484174,0.1213300885935534,0.050476157391845584
1,1.1300363889732752,0.038060848910304354,0.03450235469621521,0.02601413452951286,0.04576272562677282,0.5650488931930461,0.24938012489844505,0.10174163680591697,0.012052484946306214
1,3.006296771914865,0.10486337478271113,0.16041896007088988,0.22594078944324028,0.09278394434396535,0.08501548909057897,0.5354737903878977,0.012272972893638212,0.048513013840679596
0,1.5281797367766834,0.02089842006251552,0.4916109307454884,0.1440130794091485,0.016877524666127974,0.5513757777369173,0.20664469482049316,0.05038802620141469,0.030700897165898446
0,0.8514093857687679,0.1862438631940821,0.026567901296536987,0.20785073058694348,0.014972250229014522,0.5518981946591468,0.08441114597707157,0.047766395330471285,0.0931012832173523
0,2.0787616483354756,0.045649755961965584,0.529453978954609,0.15075437746877846,0.02389445185953028,0.2842293981229243,0.4741860000615371,0.05252799630643326,0.014407776180796368
1,0.8725001765222853,0.14791009452508053,0.06645477926179873,0.39070071967189507,0.009437359108839577,0.2791271126932895,0.16679666875659008,0.11663731081430663,0.037300828955079246
0,1.1297789683113013,0.2503217027114452,0.17007485182056295,0.20002034639350424,0.015962501332692898,0.3573143594343675,0.3454603942307031,0.04227974144474211,0.03896265716399007
0,1.5376332744887242,0.13997737342456743,0.22394748794545719,0.22584250902341196,0.037952120532197715,0.3156966532245489,0.15500141350829882,0.17908880263770746,0.08641850107383503
0,1.3974194770700703,0.28412849723645406,0.003075947104614829,0.08876416309184697,0.048474924945376495,0.162877784809277,0.38225632725630015,0.2474068943517383,0.07021990554546118
0,1.23320319706125,0.09242657847988228,0.19713002977527358,0.053134072997070764,0.019591847549239032,0.6074107250560693,0.1984882051362661,0.0672244939314167,0.054150655329938006
0,1.3037381266385832,0.04827837083539516,0.5277331286817613,0.06262278626739909,0.09091280618772346,0.08383547881873964,0.43103661759975326,0.23225016710302182,0.09934214402336274
0,2.792511840471985,0.15205280360323478,0.38710548779515097,0.03970780750891991,0.038819703849603385,0.70171536002163,0.1006401269634464,0.05828411946236787,0.060832882194032205
1,2.523692724785002,0.14152621963512987,0.36956909924736125,0.1144307426320618,0.1301417842213079,0.3306170161578235,0.21629994191216015,0.07297162139387808,0.13553889368276864
0,0.6274570982892689,0.2417123306200627,0.44654539896238055,0.07194358503691876,0.03607019137253944,0.7315873215037705,0.024425060127463427,0.11571171967314461,0.020262122286163368
0,2.7067058660347554,0.13589891886712197,0.22437407271324125,0.0813825776965014,0.023120410831894575,0.2901172584538683,0.5076326666653886,0.06991295697679117,0.02783412937555581
0,0.806335163009058,0.06836844714640755,0.3181284587460397,0.05011973861641021,0.07862489157502867,0.4293929737887701,0.35954216450533105,0.06639943897985745,0.01592079253460237
0,0.4,0.17799105585925432,0.3445149879709555,0.15929122394574027,0.015361341729700297,0.561798931346858,0.1907390180331389,0.06311939396923143,0.009690090975331106
0,0.9551612503449812,0.21344211417908662,0.18533159893999876,0.025160962784142336,0.03127451040454073,0.5406854827209552,0.36078850305423404,0.017124112206146683,0.024966428829981076
0,0.6520168770257367,0.24314152757410062,0.30697160361102266,0.07320446108621742,0.03990579282923271,0.6706478083556985,0.05140376976339707,0.1133035262120311,0.05153464175342323
1,3.0800321678986164,0.27711039687342526,0.23837959142893986,0.41304366839747225,0.07883430928911453,0.22111660241286743,0.11430731383276668,0.12962731954604298,0.043070786521736286
0,0.62142191440356,0.1279498402599804,0.1562588197547881,0.09269802299898486,0.07591086976442264,0.25663797077339057,0.16771821515290256,0.30069917350229936,0.10633574780800005
0,1.4504680694431782,0.2665532901726671,0.046507331380700734,0.04423135097340359,0.0217114231097417,0.5230083215532532,0.2173514247900811,0.16553760774020848,0.028159871833311974
0,0.661901247735531,0.22995608107020654,0.4433358311581796,0.2360499904009319,0.1280216203010578,0.1413140305159106,0.2577155124198806,0.1650814092270526,0.07181743713516643
0,0.8599058418488368,0.28610889254550476,0.3959118520784951,0.20975223751335467,0.09439971966542031,0.294584336810821,0.3056477006835854,0.01923793242759886,0.07637807289921975
0,1.0296409680619192,0.006956904722440504,0.11124144648236282,0.13869449819699983,0.02944304245654302,0.4943557196080385,0.11876174276492794,0.167253361998777,0.05149163497471359
0,1.0289542410740977,0.10448104715463542,0.2675763804545405,0.10224088709487147,0.041313910208779434,0.5187330359493303,0.27886236384206137,0.05296469009753308,0.005885112807424323
0,2.1526263134121755,0.2764576032897037,0.28710568424734156,0.10674927503535686,0.04203281006059021,0.3638287816432218,0.34574176829933073,0.11054538417378527,0.031101980787715103
1,2.254627628988482,0.22508273485176633,0.35460656092602716,0.23134872232157505,0.026414231159440006,0.5199944708737673,0.07451379321254831,0.11589393666598626,0.031834845766683
0,1.3606112616272048,0.07850347168904971,0.04343081382799661,0.02636487778163199,0.06070978020396323,0.6606395664650523,0.13380704307896216,0.05059044507060292,0.06788828739978735
0,1.646634801263993,0.23730180924627908,0.4763186517930754,0.24741774514808026,0.09062026387552481,0.3000146229962271,0.07410568470259019,0.2666997520841327,0.02114193119344477
0,0.9337496648667207,0.17534654720216994,0.4847594320517383,0.20002586585718654,0.05471729460192587,0.6329734382917876,0.024099874709615117,0.06191201040518663,0.026271516134298158
0,0.8769572204400012,0.23917795582402146,0.4406426248563337,0.032142027562203974,0.034550358616066604,0.3525253012444328,0.38009007480282697,0.15086891789056275,0.049823319883906925
0,0.531867811440761,0.08300513289129655,0.3649635833422194,0.12944779834221942,0.02221091872786918,0.6454605562571513,0.03872932262754619,0.11386863644590044,0.05028276759931347
0,0.7129490331179326,0.16549916343426008,0.2322666468881167,0.0173756062833827,0.008993604300295516,0.5621967377684495,0.27117333197570237,0.07940625504605713,0.0608544646261127
0,0.8790437993276873,0.07219154720617162,0.07425673720716357,0.08368240308588255,0.05357887068799941,0.3716782242386754,0.30771574764056836,0.11062442634289896,0.07272032800397538
0,0.6419639774763014,0.025172253516309317,0.065095289709145,0.18129878629996538,0.024647350412719034,0.4546818591115251,0.18235674181105016,0.12920801843604113,0.027807243928699075
0,1.2810561012050687,0.20353860535326762,0.17944933673880525,0.15155804008785845,0.004041460365074875,0.49217857463597803,0.2716170253079062,0.04778856459407622,0.032816335009106204
0,1.8708256329757513,0.2778394590910183,0.4418426504694299,0.13789357976546016,0.06761609848496127,0.3222445523425039,0.3615929335991745,0.10220960357877497,0.008443232229125117
1,0.9663195443718904,0.14797802019407205,0.06568514834772536,0.2775793486323649,0.05189719812396817,0.08700737402535895,0.2441493593705933,0.22094344386564052,0.11842327598207418
1,1.2559870108727271,0.026421640571742844,0.45280616789657224,0.28581782200559774,0.05250649190673937,0.32686249754987284,0.0709007514642892,0.2105145041108253,0.05339793296267569
0,1.1369150887633976,0.11714866434244758,0.5268980506606216,0.15220324460954485,0.04825811413735612,0.4868253354217466,0.16430187767764032,0.1055523547364954,0.0428590734172167
0,1.2137155929360262,0.1997370401966737,0.08541179682576643,0.04515884891302128,0.0531371917629908,0.5547520637307528,0.22466244785984943,0.035872655814700116,0.08641679191868558
0,1.1448497498726558,0.04330148747922189,0.5351113971588183,0.04115535450087967,0.03801728611294387,0.5355983023985736,0.2431259753954634,0.13387893762001105,0.008224143972128275
0,1.3986100648410522,0.10030855469393019,0.3809914040199289,0.10699719617199668,0.06311419984647604,0.6599499535499329,0.0941030726597526,0.054691547831297496,0.021144029940544304
0,1.540010328160391,0.21924651133756126,0.2867927442986003,0.21068837993836725,0.021294854434700163,0.5701746801888173,0.08846360752629219,0.09904049539952832,0.010337982512294631
0,1.1571513223940384,0.11434248176616624,0.23592153367701652,0.18614678853067665,0.07869678481084932,0.4518739756137151,0.14996813960598615,0.12012016806520483,0.01319414337356794
1,2.6606827441905225,0.07424708407812881,0.2647634128043813,0.27032516126258754,0.01456943746755478,0.2681190146205999,0.14342114141494494,0.2506172409549739,0.05294800427933881
0,2.6468228976789434,0.05952463342086319,0.3532199496439375,0.07739887034039818,0.040954286635920094,0.6622267224489771,0.10929558488660122,0.0708069447105266,0.039317590977577
0,1.4543205835103112,0.2628966948345145,0.5069072716976734,0.046155780174469904,0.03147514811638326,0.5252871714158824,0.28384992786742785,0.09199106587716986,0.02124090654866673
0,0.9018633465919903,0.2565469731592586,0.22173860895651876,0.12321263005144051,0.04779896384203138,0.3808372137557692,0.17811828766023985,0.25844190732659045,0.011590997363928608
0,1.5537536503748792,0.26664966239780574,0.08639666637477107,0.10905856600352616,0.0014572648511735878,0.4225510488125016,0.3721513205027933,0.0641300834712327,0.030651716358772646
0,0.8666350386500882,0.29599447228896886,0.1279837518695568,0.10672899133177895,0.005960279376076295,0.652796161861124,0.08770563198163368,0.13366266337471847,0.013146272074668558
0,1.899555133944224,0.230802626292147,0.29346261716859856,0.039099079477273806,0.026937138979731087,0.49681885695131833,0.3738731469670803,0.02790558118531,0.03536619643928639
0,1.4854272750718986,0.2588106006217894,0.11388521098304877,0.13718975202884295,0.059708261505875146,0.46892421562084846,0.3069193720195051,0.013237042350782383,0.014021356474146
0,1.644883544329716,0.05768674798216049,0.11997064297303318,0.17889625993635902,0.043610092706663404,0.3772947404267444,0.15312200059922573,0.19860417379219036,0.04847273253881688
0,1.0836826356180471,0.05419511839260408,0.09471917173373338,0.1260331740243009,0.0015012672922431656,0.6796030838020426,0.09210093922404071,0.038038600029835494,0.0627229356275372
0,2.013910992354512,0.21426883803202368,0.5852115011799397,0.17212466342730506,5.8321621932401344e-05,0.5562847516172156,0.11943190325740831,0.12731851526931295,0.024781844806825673
0,1.5742499041803364,0.22161986756954646,0.040178789052868265,0.031998038715900026,0.02863620494956398,0.6414456359640988,0.17253142748851527,0.06954234566680266,0.05584634721511925
1,2.6400767615335177,0.2940702114873849,0.18576154107218013,0.18747224691553258,0.05363520365652085,0.15218542434238017,0.519988839289939,0.055752549651835,0.030965736143792357
